safe_instance_id,past_tense_verb_rate,sentiment_pos,sentiment_neg,sentiment_neu,sentiment_compound,pov_first_rate,pov_second_rate,pov_third_rate,pov_dominant,concreteness_mean,concreteness_coverage,temporal_mention_rate,temporal_mention_count
inst_6ec108be37d32d48_806,0.061224,0.14,0.0,0.86,0.7184,0.0,0.0,0.020408,third,3.0821,1.0,0.040816,2
inst_fe79102431b48ea1_807,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.065574,third,3.2659,1.0,0.0,0
inst_3fa35699d68f2895_808,0.013158,0.196,0.035,0.769,0.9144,0.013158,0.0,0.065789,third,2.545,0.963,0.0,0
inst_5571042d030aded8_809,0.085106,0.325,0.0,0.675,0.937,0.021277,0.021277,0.042553,third,2.9595,0.9565,0.0,0
inst_bb8f8728183359fd_810,0.078431,0.0,0.0,1.0,0.0,0.0,0.0,0.019608,third,3.8017,1.0,0.078431,4
inst_d4bdb32e504b50ef_811,0.027523,0.064,0.0,0.936,0.5994,0.0,0.0,0.027523,third,3.3424,0.9388,0.018349,2
inst_d6455bd1b6bb077f_812,0.037037,0.027,0.111,0.862,-0.8689,0.0,0.0,0.027778,third,3.0998,0.9318,0.046296,5
inst_2fd12f4736c0f5db_813,0.06,0.222,0.078,0.7,0.7183,0.02,0.04,0.04,second,2.871,0.9091,0.0,0
inst_344f83f8b65daae0_814,0.048387,0.221,0.028,0.75,0.9271,0.096774,0.0,0.0,first,2.9616,0.95,0.016129,1
inst_eaf2c93ab42007c5_815,0.01227,0.077,0.0,0.923,0.8689,0.0,0.0,0.055215,third,2.8649,0.9661,0.01227,2
inst_ec9331e33d449f8f_816,0.103448,0.063,0.091,0.847,-0.3919,0.017241,0.0,0.051724,third,2.975,1.0,0.0,0
inst_aa1e7cebe7a94192_817,0.028169,0.144,0.0,0.856,0.8625,0.0,0.0,0.028169,third,3.0242,0.9048,0.0,0
inst_4f08bbb65439c837_818,0.0,0.228,0.022,0.75,0.9686,0.0,0.0,0.037736,third,3.1,0.9318,0.0,0
inst_74f7a26dbaf6193e_819,0.035714,0.0,0.0,1.0,0.0,0.0,0.0,0.107143,third,3.236,1.0,0.0,0
inst_7f7f844dbbf1812f_820,0.061404,0.027,0.096,0.877,-0.7547,0.0,0.0,0.017544,third,2.9851,0.975,0.026316,3
inst_cb90088b4e4aca3f_821,0.098361,0.148,0.037,0.815,0.7574,0.081967,0.0,0.032787,first,2.8341,1.0,0.0,0
inst_c95f7e1ee16ff4db_822,0.059701,0.081,0.0,0.919,0.6124,0.044776,0.029851,0.014925,first,3.2786,1.0,0.0,0
inst_6f622a272262be0f_823,0.080645,0.039,0.0,0.961,0.25,0.016129,0.032258,0.032258,second,3.601,0.9545,0.016129,1
inst_b38286aa0f621bb3_824,0.046875,0.1,0.0,0.9,0.7184,0.0,0.0,0.0,none,3.7715,0.9524,0.03125,2
inst_0360b4be2f7cac65_825,0.084507,0.202,0.045,0.753,0.9306,0.070423,0.014085,0.014085,first,2.5981,1.0,0.0,0
inst_632832b1d96a2b47_826,0.020408,0.074,0.0,0.926,0.7501,0.0,0.0,0.010204,third,3.3015,0.9444,0.040816,4
inst_fd346bbb77595a4f_827,0.019231,0.055,0.0,0.945,0.296,0.0,0.0,0.0,none,2.956,0.75,0.019231,1
inst_c364919d86948fe4_828,0.095238,0.066,0.076,0.859,-0.2013,0.083333,0.0,0.02381,first,3.1368,1.0,0.011905,1
inst_18d21727316e2c1b_829,0.0,0.0,0.0,1.0,0.0,0.016393,0.0,0.0,first,2.9748,0.8929,0.032787,2
inst_a200c5505f2bef3a_830,0.072727,0.032,0.0,0.968,0.128,0.0,0.0,0.054545,third,3.0723,1.0,0.072727,4
inst_b1736211ec6f3d0e_831,0.026316,0.064,0.027,0.909,0.4588,0.0,0.0,0.035088,third,3.5095,0.9048,0.026316,3
inst_b8fa961aa6b9e381_832,0.019737,0.07,0.038,0.892,0.6369,0.039474,0.0,0.006579,first,3.6488,0.9583,0.0,0
inst_74fa2598cafe7593_833,0.064516,0.185,0.077,0.738,0.7741,0.080645,0.0,0.0,first,3.2761,1.0,0.032258,2
inst_fc34a5d9a56d003f_834,0.0,0.105,0.0,0.895,0.4898,0.057143,0.0,0.0,first,3.2753,1.0,0.0,0
inst_18a4a2bd70c5fbab_835,0.042553,0.014,0.219,0.767,-0.9657,0.010638,0.021277,0.074468,third,2.4942,1.0,0.010638,1
inst_4b26df67dc0f9949_836,0.060606,0.127,0.039,0.834,0.7564,0.015152,0.0,0.075758,third,2.706,0.9091,0.0,0
inst_15964cbee58f8d43_837,0.047619,0.083,0.0,0.917,0.4588,0.0,0.0,0.0,none,3.3533,1.0,0.047619,2
inst_ba85464dcdd97b55_838,0.048077,0.032,0.059,0.909,-0.4019,0.0,0.0,0.019231,third,3.2012,0.85,0.009615,1
inst_4de61da09c0d167d_839,0.087912,0.099,0.196,0.705,-0.9022,0.0,0.021978,0.120879,third,2.998,1.0,0.021978,2
inst_56d9c487ca668d3c_840,0.075949,0.044,0.052,0.904,-0.128,0.037975,0.0,0.025316,first,3.07,0.963,0.025316,2
inst_d9fa9ac28d830685_841,0.103093,0.057,0.021,0.922,0.4915,0.0,0.0,0.061856,third,3.3788,0.9231,0.0,0
inst_fe7b2586bbde1245_842,0.022727,0.094,0.104,0.802,0.0803,0.085227,0.0,0.034091,first,3.0417,0.942,0.0,0
inst_a3259d965f7966e5_843,0.078125,0.0,0.089,0.911,-0.4236,0.03125,0.0,0.078125,third,2.9059,1.0,0.0,0
inst_055c347f0652ac8d_844,0.018519,0.158,0.045,0.798,0.7003,0.0,0.0,0.0,none,2.9992,0.9286,0.0,0
inst_b8b039830e8a9d58_845,0.0625,0.041,0.0,0.959,0.3182,0.0,0.0,0.03125,third,3.1075,1.0,0.015625,1
inst_5ebfd824e4deba34_846,0.033898,0.127,0.025,0.847,0.7003,0.067797,0.0,0.033898,first,2.6222,0.9474,0.0,0
inst_c364919d86948fe4_847,0.095238,0.066,0.076,0.859,-0.2013,0.083333,0.0,0.02381,first,3.1368,1.0,0.011905,1
inst_a833d6ab137c5b55_848,0.082569,0.059,0.079,0.862,-0.0129,0.073394,0.0,0.036697,first,3.2826,0.8444,0.009174,1
inst_7c3f77d09fec868d_849,0.044118,0.234,0.0,0.766,0.9358,0.117647,0.0,0.014706,first,3.1453,0.9714,0.0,0
inst_e1e4e0d98469211c_850,0.04878,0.132,0.0,0.868,0.8689,0.0,0.0,0.02439,third,2.6857,0.9375,0.0,0
inst_9f820f305617c1c0_851,0.0,0.202,0.0,0.798,0.8114,0.0,0.115385,0.076923,second,2.5373,0.8824,0.0,0
inst_8acd3c9fca3840df_852,0.046512,0.026,0.0,0.974,0.296,0.023256,0.0,0.011628,first,3.4951,1.0,0.0,0
inst_35b2360cebfbb0bb_853,0.063291,0.0,0.173,0.827,-0.9152,0.0,0.0,0.037975,third,3.8283,1.0,0.0,0
inst_cd0b6dd532bae954_854,0.0,0.043,0.0,0.957,0.34,0.016129,0.0,0.0,first,3.5345,0.9167,0.048387,3
inst_caf851a03815fc05_855,0.074074,0.0,0.0,1.0,0.0,0.0,0.0,0.018519,third,3.6936,1.0,0.055556,3
inst_b83e8a13981ce997_856,0.084337,0.039,0.071,0.89,-0.3182,0.0,0.0,0.0,none,3.0047,0.9,0.024096,2
inst_f4df00a80805253b_857,0.006024,0.061,0.015,0.924,0.7096,0.0,0.0,0.012048,third,4.0714,0.8923,0.006024,1
inst_22427a48b65ec493_858,0.069767,0.041,0.028,0.931,0.25,0.0,0.0,0.023256,third,3.4245,1.0,0.034884,3
inst_479fc28ee174b418_859,0.019481,0.061,0.127,0.813,-0.9146,0.038961,0.032468,0.012987,first,3.0498,0.9821,0.006494,1
inst_87e924274f56e6e6_860,0.065574,0.114,0.0,0.886,0.743,0.016393,0.0,0.016393,first,3.5814,0.9565,0.016393,1
inst_aa1d838ac5cd3909_861,0.009259,0.0,0.099,0.901,-0.8225,0.0,0.0,0.009259,third,3.3135,1.0,0.0,0
inst_bed09d90568cea6a_862,0.025,0.209,0.08,0.711,0.6767,0.05,0.0,0.0,first,2.8856,1.0,0.0,0
inst_dc5275b0492b8bb3_863,0.040541,0.075,0.054,0.871,0.128,0.0,0.0,0.040541,third,3.2596,1.0,0.013514,1
inst_39543bafdb79fc5c_864,0.103896,0.0,0.053,0.947,-0.5719,0.0,0.0,0.090909,third,2.6766,1.0,0.038961,3
inst_d434ea8e55c1b5b2_865,0.047619,0.155,0.027,0.818,0.8834,0.0,0.0,0.130952,third,2.9997,0.9722,0.035714,3
inst_ff0ba28e26323323_866,0.0,0.0,0.1,0.9,-0.3736,0.066667,0.066667,0.0,first,3.9014,0.7,0.0,0
inst_243a2dbe2584e5b3_867,0.0,0.0,0.075,0.925,-0.296,0.0,0.0,0.0,none,,0.0,0.0,0
inst_701c3ef6feddbddb_868,0.037975,0.0,0.063,0.937,-0.5537,0.012658,0.0,0.025316,third,3.1572,0.9615,0.0,0
inst_98e4931c1a3e9f25_869,0.0,0.067,0.0,0.933,0.4215,0.0,0.0,0.0,none,3.549,0.9091,0.09434,5
inst_8a2e23d8ea48daf9_870,0.046875,0.104,0.112,0.783,-0.4676,0.007812,0.0,0.015625,third,3.2473,0.9655,0.023438,3
inst_e0d4c83d23403e9c_871,0.0625,0.041,0.101,0.858,-0.3818,0.0,0.0,0.078125,third,2.812,0.9524,0.03125,2
inst_a225f7be450b76be_872,0.0,0.147,0.0,0.853,0.7761,0.0,0.0,0.03125,third,2.7808,1.0,0.015625,1
inst_847f5307a3cdc95d_873,0.151899,0.115,0.0,0.885,0.7943,0.075949,0.0,0.025316,first,2.6625,0.9655,0.012658,1
inst_9eafd58f111fa77d_874,0.075,0.0,0.121,0.879,-0.8271,0.0,0.0,0.0125,third,3.435,0.96,0.025,2
inst_0e4bf3b647adeb7d_875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,none,,0.0,0.0,0
inst_5ea8c4e5d08edc0d_876,0.054795,0.156,0.089,0.754,0.5994,0.027397,0.0,0.013699,first,3.1335,0.9583,0.0,0
inst_1528bd5f15fe8fbf_877,0.055556,0.049,0.0,0.951,0.296,0.0,0.0,0.0,none,2.9032,0.9048,0.074074,4
inst_c5c44be603228e7a_878,0.063492,0.279,0.0,0.721,0.9528,0.047619,0.0,0.047619,first,2.4543,1.0,0.0,0
inst_c50ceb42897e9f4c_879,0.098039,0.209,0.0,0.791,0.9607,0.088235,0.0,0.019608,first,3.0329,0.9767,0.0,0
inst_8ba956ab643fdb68_880,0.017699,0.147,0.075,0.778,0.7783,0.00885,0.0,0.053097,third,3.1853,0.9348,0.0,0
inst_0c8cac99c276b0f3_881,0.060606,0.176,0.0,0.824,0.8442,0.0,0.0,0.0,none,3.1697,1.0,0.0,0
inst_847e717d4b4dd323_882,0.066667,0.057,0.028,0.916,0.25,0.053333,0.04,0.013333,first,3.383,1.0,0.0,0
inst_3a66f493c6a99621_883,0.017241,0.253,0.0,0.747,0.9274,0.034483,0.034483,0.017241,first,2.8708,1.0,0.0,0
inst_ebcbcdb7dd10a9bc_884,0.011905,0.076,0.08,0.844,0.1901,0.0,0.0,0.02381,third,3.346,0.9677,0.0,0
inst_c5aef4d58c8a9bce_885,0.063492,0.066,0.219,0.715,-0.8881,0.0,0.0,0.031746,third,2.9521,1.0,0.0,0
inst_78b368a4da228ade_886,0.041667,0.138,0.048,0.813,0.6229,0.125,0.020833,0.0,first,2.8408,0.9231,0.020833,1
inst_b4b98d28c50bbd27_887,0.142857,0.04,0.151,0.809,-0.6369,0.081633,0.0,0.061224,first,3.2213,1.0,0.020408,1
inst_cadcf07b3ffdc0c1_888,0.023529,0.164,0.053,0.783,0.7845,0.0,0.0,0.035294,third,3.1242,0.9231,0.058824,5
inst_52c9eb7a35e28ab0_889,0.0,0.12,0.117,0.763,-0.4215,0.0,0.0,0.0,none,2.99,1.0,0.014925,1
inst_2efc559644bdbad7_890,0.054054,0.087,0.034,0.879,0.5272,0.094595,0.0,0.0,first,2.7435,0.963,0.0,0
inst_669b1faad30b5dd6_891,0.067416,0.0,0.083,0.917,-0.7003,0.0,0.0,0.022472,third,3.5607,0.9355,0.0,0
inst_814bc89c1f4ae086_892,0.037975,0.025,0.0,0.975,0.1779,0.037975,0.0,0.012658,first,3.2028,0.9259,0.063291,5
inst_a010819b1919c8b9_893,0.060241,0.048,0.144,0.808,-0.7989,0.048193,0.0,0.072289,third,2.9456,1.0,0.0,0
inst_0af34157275b4f54_894,0.0,0.082,0.0,0.918,0.4912,0.016129,0.0,0.112903,third,2.7681,0.963,0.0,0
inst_d4e8824e7140a6b3_895,0.006579,0.024,0.308,0.668,-0.9931,0.013158,0.0,0.052632,third,2.6634,1.0,0.0,0
inst_5fac10d70a3aa4d4_896,0.031915,0.185,0.017,0.798,0.9384,0.0,0.0,0.021277,third,3.1674,0.9722,0.031915,3
inst_39963db621ef27e9_897,0.015385,0.135,0.0,0.865,0.7888,0.030769,0.015385,0.0,first,2.9113,0.9583,0.015385,1
inst_0a2a14380a953bb9_898,0.1,0.037,0.144,0.819,-0.6705,0.06,0.0,0.02,first,3.0044,0.9412,0.02,1
inst_ecbea3cfe2a9edcc_899,0.054545,0.0,0.105,0.895,-0.7184,0.0,0.0,0.045455,third,3.1126,1.0,0.018182,2
inst_e06aca073c9f8439_900,0.045714,0.037,0.015,0.949,0.4767,0.011429,0.0,0.0,first,3.4157,0.9625,0.011429,2
inst_666f6e6a89fca348_901,0.037037,0.145,0.0,0.855,0.743,0.037037,0.018519,0.0,first,2.6436,1.0,0.0,0
inst_c4b6008d2db76a0f_902,0.050505,0.0,0.0,1.0,0.0,0.040404,0.0,0.020202,first,3.3191,0.9189,0.0,0
inst_5cb98dcec263a74c_903,0.016216,0.086,0.054,0.86,0.6486,0.005405,0.0,0.043243,third,3.1019,0.8312,0.016216,3
inst_7121f0b2860da0a1_904,0.053333,0.051,0.185,0.764,-0.8807,0.013333,0.0,0.013333,first,3.1484,0.9688,0.013333,1
inst_b6e580fd9662ff65_905,0.013699,0.0,0.065,0.935,-0.5267,0.0,0.0,0.0,none,2.9843,0.9375,0.013699,1
inst_ba24290c28dd6bc1_906,0.1,0.081,0.0,0.919,0.4927,0.08,0.0,0.04,first,3.3665,0.9583,0.0,0
inst_399f54de25cc515c_907,0.032787,0.105,0.152,0.743,-0.5647,0.114754,0.0,0.0,first,2.8816,0.9259,0.016393,1
inst_5f65bb82058c5ad6_908,0.108108,0.11,0.146,0.744,-0.1759,0.0,0.0,0.081081,third,3.1538,1.0,0.0,0
inst_f3b90f3cee6f4794_909,0.032258,0.038,0.13,0.832,-0.6999,0.032258,0.0,0.0,first,3.0105,0.875,0.016129,1
inst_97c18643bb4bd1e8_910,0.097222,0.0,0.244,0.756,-0.9565,0.0,0.0,0.027778,third,3.2426,1.0,0.027778,2
inst_40c24452ae81893f_911,0.051282,0.055,0.023,0.922,0.3197,0.0,0.0,0.025641,third,3.2904,0.9231,0.051282,4
inst_0a2a14380a953bb9_912,0.1,0.037,0.144,0.819,-0.6705,0.06,0.0,0.02,first,3.0044,0.9412,0.02,1
inst_8b5ad0f199f46d92_913,0.013333,0.041,0.02,0.939,0.3408,0.0,0.0,0.0,none,3.4706,0.9697,0.0,0
inst_fb3a4c055cdadf85_914,0.052288,0.079,0.03,0.891,0.7886,0.0,0.0,0.019608,third,2.7732,0.9778,0.006536,1
inst_a22144ac3021de37_915,0.035088,0.193,0.0,0.807,0.8834,0.0,0.0,0.0,none,3.2773,0.8462,0.0,0
inst_bbad66b3ba506e0c_916,0.076923,0.085,0.11,0.805,-0.0516,0.028846,0.0,0.105769,third,2.9536,0.9167,0.0,0
inst_80310e8dea540fa3_917,0.006803,0.187,0.029,0.784,0.8736,0.013605,0.0,0.047619,third,2.9333,0.8596,0.0,0
inst_6291c9727cbb80cc_918,0.037975,0.199,0.052,0.749,0.8906,0.012658,0.012658,0.050633,third,3.6396,0.963,0.0,0
inst_7f4dd8055c26ba92_919,0.031579,0.137,0.0,0.863,0.8951,0.063158,0.0,0.010526,first,3.1513,0.9583,0.0,0
inst_0f204d2a8af8f078_920,0.05,0.117,0.097,0.786,0.4497,0.0,0.0,0.04,third,3.2467,0.9474,0.05,5
inst_161c3b923620797a_921,0.056338,0.0,0.0,1.0,0.0,0.0,0.0,0.0,none,3.4671,0.9688,0.028169,2
inst_3aebd71530da334f_922,0.074074,0.256,0.034,0.71,0.9166,0.092593,0.018519,0.018519,first,3.0772,1.0,0.0,0
inst_2d3626e4bc4f78f7_923,0.0,0.026,0.0,0.974,0.0772,0.0,0.0,0.017544,third,3.3432,1.0,0.017544,1
inst_fa6d7fcadaaf913d_924,0.048387,0.14,0.055,0.805,0.5719,0.0,0.0,0.016129,third,3.0115,0.8966,0.016129,1
inst_0ed9477a3dda5231_925,0.012987,0.041,0.176,0.783,-0.8885,0.0,0.0,0.064935,third,3.27,1.0,0.038961,3
inst_86ecac63df60eeeb_926,0.031746,0.0,0.196,0.804,-0.8883,0.047619,0.015873,0.063492,third,3.4295,1.0,0.0,0
inst_7594146db0aa95c1_927,0.09375,0.034,0.118,0.848,-0.5118,0.03125,0.0,0.03125,first,3.3489,0.931,0.0,0
inst_54a6b061dd30db17_928,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,none,3.37,0.5,0.03125,1
inst_f55c44dcb6f7990a_929,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,none,2.992,0.3333,0.027027,1
inst_97282e91ccf76981_930,0.114943,0.052,0.186,0.762,-0.8846,0.011494,0.0,0.022989,third,3.0644,0.9412,0.034483,3
inst_ecd18301f66d40a3_931,0.06383,0.387,0.0,0.613,0.9649,0.085106,0.042553,0.085106,first,3.0233,1.0,0.0,0
inst_8993d56fe407d118_932,0.04918,0.112,0.0,0.888,0.7351,0.0,0.0,0.016393,third,3.2612,1.0,0.032787,2
inst_27ec90951cc7e46a_933,0.0,0.0,0.225,0.775,-0.7003,0.030303,0.0,0.030303,first,2.7967,0.9231,0.0,0
inst_ae36bcbc279bdb78_934,0.04,0.182,0.0,0.818,0.6792,0.04,0.02,0.0,first,2.9316,1.0,0.02,1
inst_38d676b48cd72593_935,0.026316,0.044,0.0,0.956,0.4019,0.0,0.0,0.013158,third,3.5591,0.9583,0.026316,2
inst_bf1d8f8cf21b0c42_936,0.0,0.0,0.191,0.809,-0.7096,0.0,0.0,0.05,third,2.7814,0.9333,0.0,0
inst_2b8bd230941e2710_937,0.030303,0.254,0.109,0.638,0.8835,0.060606,0.0,0.045455,first,3.1189,0.9655,0.015152,1
inst_39d1b72c229a0003_938,0.083333,0.086,0.0,0.914,0.4939,0.0625,0.0,0.083333,third,2.8407,1.0,0.041667,2
inst_bf5dcb3cc1c48794_939,0.085714,0.048,0.037,0.916,0.1531,0.071429,0.0,0.028571,first,3.2732,1.0,0.014286,1
inst_f440be1a7044396b_940,0.04,0.114,0.035,0.851,0.7964,0.032,0.0,0.032,first,3.0409,0.9143,0.008,1
inst_939661b21ab5f968_941,0.0,0.111,0.085,0.804,0.5267,0.043478,0.01087,0.01087,first,3.1895,0.9756,0.0,0
inst_0c48f0d0ce60d4a1_942,0.041667,0.0,0.0,1.0,0.0,0.083333,0.0,0.0,first,3.2767,0.7059,0.083333,4
inst_a66435aa3988a8b9_943,0.043478,0.094,0.042,0.864,0.25,0.108696,0.0,0.0,first,3.0822,0.9474,0.0,0
inst_47cac87902f4b177_944,0.081633,0.061,0.054,0.884,0.0772,0.081633,0.0,0.0,first,3.0061,1.0,0.0,0
inst_93280630f5ea4c6b_945,0.065217,0.0,0.123,0.877,-0.8591,0.01087,0.0,0.043478,third,3.0286,1.0,0.01087,1
inst_1f94d341ff05ce74_946,0.050505,0.178,0.085,0.737,0.7849,0.030303,0.010101,0.030303,first,2.9743,0.9211,0.010101,1
inst_7589dc3fbfa816e8_947,0.015873,0.114,0.097,0.788,0.0258,0.0,0.0,0.0,none,2.8448,0.9706,0.047619,3
inst_7df0c51ff62750b1_948,0.074074,0.051,0.045,0.903,0.0772,0.055556,0.0,0.037037,first,3.3173,0.9286,0.037037,2
inst_cdfd688daf70be76_949,0.072165,0.229,0.021,0.75,0.9546,0.164948,0.0,0.010309,first,2.8592,0.9512,0.041237,4
inst_b385cd88ffa7fd24_950,0.04386,0.068,0.186,0.746,-0.9274,0.0,0.0,0.017544,third,3.0995,0.9149,0.0,0
inst_ec8ff7e571b8bc7e_951,0.058824,0.0,0.0,1.0,0.0,0.0,0.0,0.0,none,3.9941,0.8947,0.019608,1
inst_5a3fad21c68e9637_952,0.014706,0.098,0.036,0.866,0.5709,0.058824,0.029412,0.014706,first,3.1467,0.871,0.014706,1
inst_2c9f23139f7b219a_953,0.0,0.108,0.091,0.801,0.3802,0.0,0.0,0.018349,third,2.89,0.9773,0.0,0
inst_0d0a9aaafb539690_954,0.060773,0.032,0.046,0.923,-0.3057,0.01105,0.0,0.022099,third,3.3722,0.92,0.005525,1
inst_44b338332a8ccc38_955,0.019231,0.17,0.0,0.83,0.7783,0.0,0.0,0.057692,third,3.6468,1.0,0.019231,1
inst_15f1cb11a5feaba8_956,0.0,0.074,0.036,0.89,0.2484,0.017857,0.0,0.017857,first,2.9233,1.0,0.035714,2
inst_b8493327a60888df_957,0.03937,0.0,0.234,0.766,-0.9732,0.015748,0.007874,0.031496,third,3.3145,0.94,0.0,0
inst_600fc9de43463a4b_958,0.045455,0.039,0.025,0.936,0.2023,0.0,0.0,0.0,none,3.6331,1.0,0.015152,1
inst_12fb45e7319df81f_959,0.066667,0.181,0.0,0.819,0.8807,0.0,0.0,0.0,none,3.6326,0.8636,0.0,0
inst_447dea7a1d33c469_960,0.097561,0.223,0.0,0.777,0.8481,0.0,0.0,0.073171,third,3.8055,0.9167,0.02439,1
inst_c4a0760ef0b9091f_961,0.02,0.0,0.0,1.0,0.0,0.02,0.02,0.08,third,3.2043,1.0,0.02,1
inst_0a00514ee62d13ef_962,0.013889,0.044,0.056,0.899,0.0516,0.0,0.0,0.013889,third,3.1024,0.8529,0.0,0
inst_e82af8d3a4af8618_963,0.040541,0.031,0.036,0.933,-0.0772,0.013514,0.0,0.0,first,3.1237,0.7742,0.0,0
inst_65a0af7b5d1cc54d_964,0.060606,0.267,0.035,0.698,0.9515,0.106061,0.0,0.015152,first,3.1025,0.96,0.030303,2
inst_8123d70be689d26c_965,0.05,0.103,0.0,0.897,0.7425,0.0,0.0,0.025,third,3.5197,0.9667,0.025,2
inst_a102f45956fd6fc5_966,0.019608,0.15,0.0,0.85,0.765,0.0,0.0,0.058824,third,2.9912,1.0,0.019608,1
inst_1eb0cd7dfdfdd564_967,0.021978,0.123,0.0,0.877,0.8176,0.0,0.0,0.0,none,2.9,0.9677,0.0,0
inst_75b789be47b852e4_968,0.0,0.0,0.121,0.879,-0.7003,0.018868,0.0,0.09434,third,3.4857,1.0,0.018868,1
inst_737c8566f56778fc_969,0.038961,0.035,0.071,0.895,-0.3612,0.038961,0.0,0.025974,first,2.879,0.9355,0.012987,1
inst_693ec9785660e235_970,0.14,0.209,0.064,0.726,0.8115,0.0,0.0,0.1,third,3.1558,1.0,0.0,0
inst_1f5a40c85b2f6a95_971,0.038462,0.237,0.0,0.763,0.9034,0.057692,0.0,0.038462,first,2.7147,0.95,0.0,0
inst_cb10eadef233d192_972,0.086957,0.018,0.155,0.826,-0.852,0.115942,0.0,0.0,first,2.9417,0.9677,0.014493,1
inst_d110b59f80f9593c_973,0.098039,0.023,0.068,0.909,-0.4767,0.0,0.0,0.098039,third,3.8567,0.8182,0.019608,1
inst_fd3b36a1dfc84abe_974,0.009346,0.168,0.122,0.709,0.5732,0.084112,0.0,0.0,first,2.754,0.9574,0.0,0
inst_bc533dac7f93b7f6_975,0.042254,0.035,0.063,0.902,-0.2033,0.042254,0.014085,0.014085,first,3.0262,0.96,0.014085,1
inst_c702e498e889cd01_976,0.065574,0.0,0.036,0.964,-0.25,0.0,0.0,0.04918,third,3.1963,1.0,0.016393,1
inst_4898c683ea577a32_977,0.055556,0.089,0.097,0.813,0.128,0.0,0.0,0.013889,third,3.3646,1.0,0.027778,2
inst_58f03537d8b6d46f_978,0.0,0.41,0.0,0.59,0.9431,0.0,0.0,0.0,none,3.41,1.0,0.0,0
inst_7f1dd8ce13d925d7_979,0.071429,0.106,0.0,0.894,0.5661,0.047619,0.0,0.047619,first,3.2287,1.0,0.02381,1
inst_e505c6df725616b6_980,0.067797,0.0,0.077,0.923,-0.5267,0.016949,0.0,0.050847,third,2.7318,0.9565,0.0,0
inst_f8715bf42a360010_981,0.0,0.091,0.0,0.909,0.7351,0.025974,0.0,0.012987,first,3.1703,0.9143,0.0,0
inst_92363d28d4da95b7_982,0.140845,0.0,0.071,0.929,-0.6392,0.084507,0.0,0.028169,first,2.9203,1.0,0.014085,1
inst_ab50326d4ca407c2_983,0.0,0.147,0.065,0.788,0.4601,0.0,0.0,0.0,none,3.7584,0.95,0.025641,1
inst_4be74950a7b6bc90_984,0.02439,0.0,0.091,0.909,-0.34,0.0,0.0,0.02439,third,4.2275,0.6667,0.0,0
inst_8e91780911500ae9_985,0.025641,0.05,0.0,0.95,0.6171,0.0,0.0,0.042735,third,3.3378,0.9487,0.051282,6
inst_eef04927f73c8b89_986,0.0875,0.078,0.166,0.756,-0.8481,0.0,0.0,0.0375,third,2.7359,1.0,0.0,0
inst_2ae99427eb2af834_987,0.064286,0.166,0.065,0.77,0.9169,0.057143,0.0,0.007143,first,3.2266,0.9595,0.007143,1
inst_7e03a6cccedf486f_988,0.018182,0.082,0.072,0.846,0.1279,0.018182,0.018182,0.0,first,3.2077,1.0,0.036364,2
inst_8e6c96bd37787fdb_989,0.018868,0.042,0.0,0.958,0.2023,0.0,0.0,0.037736,third,3.2694,0.9444,0.037736,2
inst_32e30cf6e6c6f38d_990,0.067669,0.031,0.111,0.858,-0.8455,0.007519,0.007519,0.007519,first,2.8951,1.0,0.022556,3
inst_1fa44b9bc917efde_991,0.0,0.019,0.068,0.913,-0.5175,0.0,0.0,0.0,none,3.4897,1.0,0.0,0
inst_77351e9ad0c830cc_992,0.0,0.412,0.0,0.588,0.7097,0.0,0.0,0.0,none,2.6075,1.0,0.083333,1
inst_3c1196e7827461e4_993,0.092105,0.053,0.093,0.854,-0.428,0.0,0.0,0.065789,third,3.3552,1.0,0.013158,1
inst_5798472c8cba15d4_994,0.05814,0.1,0.054,0.847,0.8395,0.046512,0.0,0.005814,first,3.4443,0.9848,0.0,0
inst_30088d7987ec449a_995,0.132353,0.187,0.0,0.813,0.9059,0.029412,0.0,0.058824,third,2.6175,1.0,0.0,0
inst_ecdd2de15bedcfb1_996,0.107143,0.043,0.096,0.861,-0.4019,0.0,0.0,0.017857,third,3.4944,1.0,0.0,0
inst_5e1438436d5b0505_997,0.089286,0.09,0.107,0.803,-0.2263,0.071429,0.017857,0.0,first,3.1567,0.931,0.035714,2
inst_9090af3609c6508e_998,0.102564,0.0,0.097,0.903,-0.802,0.0,0.0,0.012821,third,3.3779,1.0,0.012821,1
inst_b620072ae2060b20_999,0.12,0.083,0.128,0.789,-0.5423,0.02,0.0,0.05,third,3.123,1.0,0.01,1
inst_3af0b4e55a0e89d9_1000,0.081967,0.101,0.044,0.856,0.4588,0.016393,0.0,0.065574,third,2.7412,1.0,0.0,0
inst_2a72a8623cc5ccc7_1001,0.047619,0.076,0.102,0.822,-0.0258,0.02381,0.0,0.047619,third,2.9023,1.0,0.011905,1
inst_77a47f809b310965_1002,0.135593,0.172,0.153,0.675,0.332,0.050847,0.0,0.016949,first,3.1208,1.0,0.0,0
inst_758686ac0b028220_1003,0.081081,0.0,0.076,0.924,-0.6486,0.0,0.0,0.0,none,3.3547,1.0,0.040541,3
